split,image_id,true_label,resnet_probability,densenet_probability,efficientnet_probability,mean_p,std_p,min_p,max_p,diff_rd,diff_re,diff_de,p_res_f1wtd,p_dense_f1wtd,p_eff_f1wtd,f1_wtd_avg,resnet_bin_frac,densenet_bin_frac,eff_bin_frac,resnet_calib_res,densenet_calib_res,eff_calib_res,dist_resnet_to_mean,dist_dense_to_mean,dist_eff_to_mean
train,IMG0002237.jpg,Non_fractured,0.004,0.0003,0.0501,0.01813333333333333,0.02265426131118725,0.0003,0.0501,0.0037,0.0461,0.0498,0.0027559999999999998,0.00021719999999999997,0.033617100000000004,0.0175577255278311,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0011594746716697933,-8.44675124951942e-05,0.04227002237136465,0.4909,0.415901,0.096397
train,IMG0002238.jpg,Non_fractured,0.0101,0.0003,0.2552,0.08853333333333334,0.11791902117790647,0.0003,0.2552,0.0098,0.24509999999999998,0.25489999999999996,0.006958899999999999,0.00021719999999999997,0.1712392,0.0856119481765835,0.005159474671669793,0.00038446751249519417,0.0967741935483871,0.004940525328330206,-8.44675124951942e-05,0.1584258064516129,0.249901,0.462311,0.223221
train,IMG0002239.jpg,Non_fractured,0.004,0.0,0.0142,0.006066666666666667,0.005978479925718763,0.0,0.0142,0.004,0.0102,0.0142,0.0027559999999999998,0.0,0.0095282,0.0058945297504798475,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0011594746716697933,-0.00038446751249519417,0.006370022371364654,0.382458,0.503119,0.136762
train,IMG0002241.jpg,Non_fractured,0.0298,0.0049,0.1399,0.0582,0.058658162262382546,0.0049,0.1399,0.0249,0.1101,0.135,0.020532199999999997,0.0035475999999999997,0.09387290000000001,0.05659918426103648,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.024640525328330207,0.004515532487504806,0.0967527918781726,0.384145,0.403304,0.132197
train,IMG0002242.jpg,Non_fractured,0.0594,0.0047,0.4982,0.18743333333333334,0.22087698436510358,0.0047,0.4982,0.0547,0.43879999999999997,0.4935,0.0409266,0.0034028,0.3342922,0.18168023032629563,0.005159474671669793,0.00038446751249519417,0.24369747899159663,0.05424052532833021,0.004315532487504806,0.2545025210084033,0.569461,0.520693,0.066446
train,IMG0002243.jpg,Non_fractured,0.0177,0.0095,0.0246,0.017266666666666666,0.006172159715655093,0.0095,0.0246,0.0082,0.0069,0.0151,0.0121953,0.0068779999999999996,0.0165066,0.0170728886756238,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.012540525328330207,0.009115532487504806,0.016770022371364653,0.302417,0.466702,0.193579
train,IMG0002244.jpg,Non_fractured,0.0001,0.0022,0.012,0.0047666666666666664,0.005186092513208337,0.0001,0.012,0.0021000000000000003,0.0119,0.0098,6.89e-05,0.0015928000000000001,0.008052,0.004661084452975049,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.005059474671669793,0.001815532487504806,0.004170022371364653,0.046784,0.046784,0.093569
train,IMG0002245.jpg,Non_fractured,0.0005,0.0001,0.0183,0.0063,0.008486852577172922,0.0001,0.0183,0.0004,0.0178,0.0182,0.00034449999999999997,7.24e-05,0.012279300000000002,0.006092226487523994,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004659474671669793,-0.0002844675124951942,0.010470022371364653,0.110552,0.097098,0.136969
train,IMG0002246.jpg,Non_fractured,0.0004,0.008,0.0853,0.031233333333333335,0.038356601633732994,0.0004,0.0853,0.0076,0.0849,0.07730000000000001,0.0002756,0.005792,0.057236300000000004,0.030376151631477936,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004759474671669793,0.007615532487504806,0.07747002237136466,0.440653,0.477429,0.406981
train,IMG0002247.jpg,Non_fractured,0.0003,0.0,0.0037,0.0013333333333333333,0.0016779617264870961,0.0,0.0037,0.0003,0.0034000000000000002,0.0037,0.00020669999999999996,0.0,0.0024827000000000004,0.0012904990403071021,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0048594746716697935,-0.00038446751249519417,-0.004129977628635347,0.274667,0.287998,0.121805
train,IMG0002249.jpg,Non_fractured,0.0,0.0009,0.0535,0.01813333333333333,0.02501070881753565,0.0,0.0535,0.0009,0.0535,0.0526,0.0,0.0006516,0.0358985,0.01753843570057582,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.005159474671669793,0.0005155324875048058,0.04567002237136465,0.049686,0.049686,0.099372
train,IMG0002252.jpg,Non_fractured,0.0064,0.0001,0.0355,0.013999999999999999,0.015418819669481837,0.0001,0.0355,0.0063,0.029099999999999997,0.035399999999999994,0.0044096,7.24e-05,0.023820499999999998,0.013580854126679464,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.001240525328330207,-0.0002844675124951942,0.02767002237136465,0.164358,0.097092,0.110831
train,IMG0002254.jpg,Non_fractured,0.0298,0.0111,0.034,0.024966666666666665,0.009954005335653694,0.0111,0.034,0.0187,0.004200000000000002,0.022900000000000004,0.020532199999999997,0.0080364,0.022814000000000004,0.02465575815738964,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.024640525328330207,0.010715532487504807,0.026170022371364655,0.160764,0.07022,0.203771
train,IMG0002255.jpg,Non_fractured,0.0032,0.0007,0.1997,0.06786666666666666,0.09322583094591087,0.0007,0.1997,0.0025,0.19649999999999998,0.19899999999999998,0.0022048,0.0005068,0.1339987,0.0655999520153551,0.005159474671669793,0.00038446751249519417,0.04314720812182741,-0.0019594746716697932,0.0003155324875048058,0.1565527918781726,0.196655,0.080445,0.126706
train,IMG0002256.jpg,Non_fractured,0.0131,0.0157,0.0072,0.011999999999999999,0.003556215216584433,0.0072,0.0157,0.002599999999999998,0.005900000000000001,0.008499999999999999,0.0090259,0.011366799999999998,0.0048312,0.012103598848368525,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.007940525328330207,0.015315532487504804,-0.0006299776286353472,0.413323,0.307486,0.144813
train,IMG0002257.jpg,Non_fractured,0.0762,0.0065,0.7089,0.26386666666666664,0.31596995989422083,0.0065,0.7089,0.0697,0.6326999999999999,0.7024,0.0525018,0.004705999999999999,0.47567190000000004,0.2557004318618043,0.005159474671669793,0.00038446751249519417,0.6304347826086957,0.07104052532833022,0.0061155324875048055,0.0784652173913043,0.139708,0.131941,0.2697
train,IMG0002259.jpg,Non_fractured,0.0197,0.0037,0.5741,0.1991666666666667,0.2651983576285662,0.0037,0.5741,0.016,0.5544,0.5704,0.013573299999999998,0.0026788,0.38522110000000004,0.19264548944337817,0.005159474671669793,0.00038446751249519417,0.358695652173913,0.014540525328330205,0.003315532487504806,0.21540434782608703,0.174309,0.321719,0.315549
train,IMG0002262.jpg,Non_fractured,0.0077,0.0002,0.3529,0.12026666666666667,0.16452510109065085,0.0002,0.3529,0.007500000000000001,0.3452,0.3527,0.0053053,0.0001448,0.2367959,0.11624088291746644,0.005159474671669793,0.00038446751249519417,0.19463087248322147,0.002540525328330207,-0.00018446751249519416,0.15826912751677852,0.583517,0.5695,0.092397
train,IMG0002263.jpg,Non_fractured,0.0089,0.0,0.0241,0.011000000000000001,0.009950209378031533,0.0,0.0241,0.0089,0.0152,0.0241,0.0061321,0.0,0.0161711,0.010702111324376203,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0037405253283302065,-0.00038446751249519417,0.016270022371364653,0.283367,0.407516,0.223659
train,IMG0002264.jpg,Non_fractured,0.0016,0.0012,0.0121,0.004966666666666667,0.005046671070011289,0.0012,0.0121,0.0004000000000000002,0.010499999999999999,0.0109,0.0011024,0.0008687999999999999,0.0081191,0.00484179462571977,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0035594746716697935,0.0008155324875048057,0.004270022371364653,0.349821,0.451266,0.160732
train,IMG0002266.jpg,Non_fractured,0.7028,0.0042,0.7382,0.4817333333333333,0.3379761858803401,0.0042,0.7382,0.6986,0.03539999999999999,0.734,0.48422919999999997,0.0030407999999999998,0.4953322,0.47149817658349336,0.8,0.00038446751249519417,0.6304347826086957,-0.09720000000000006,0.0038155324875048056,0.10776521739130429,0.21226,0.374497,0.19711
train,IMG0002267.jpg,Non_fractured,0.014,0.0041,0.0197,0.0126,0.006445153217728807,0.0041,0.0197,0.009899999999999999,0.0056999999999999985,0.0156,0.009646,0.0029684,0.0132187,0.012395921305182342,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.008840525328330207,0.003715532487504806,0.011870022371364652,0.247184,0.256624,0.179578
train,IMG0002270.jpg,Non_fractured,0.0366,0.0011,0.0044,0.014033333333333333,0.016013813481560918,0.0011,0.0366,0.035500000000000004,0.0322,0.0033,0.025217399999999997,0.0007964000000000001,0.0029524000000000004,0.01389932821497121,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.03144052532833021,0.0007155324875048059,-0.0034299776286353468,0.092689,0.330733,0.246701
train,IMG0002271.jpg,Non_fractured,0.0093,0.0006,0.0735,0.027800000000000002,0.03250938326083717,0.0006,0.0735,0.0087,0.0642,0.07289999999999999,0.006407699999999999,0.00043439999999999993,0.0493185,0.02694846449136277,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.004140525328330206,0.00021553248750480578,0.06567002237136466,0.189003,0.427972,0.252752
train,IMG0002273.jpg,Non_fractured,0.0141,0.0177,0.4493,0.16036666666666666,0.20431200541220174,0.0141,0.4493,0.0036000000000000008,0.4352,0.4316,0.009714899999999999,0.0128148,0.3014803,0.15547504798464493,0.005159474671669793,0.00038446751249519417,0.24369747899159663,0.008940525328330206,0.017315532487504805,0.20560252100840334,0.521067,0.378532,0.145302
train,IMG0002275.jpg,Non_fractured,0.068,0.0,0.0119,0.026633333333333332,0.029651344357755894,0.0,0.068,0.068,0.056100000000000004,0.0119,0.046852,0.0,0.007984900000000001,0.02631329174664108,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0628405253283302,-0.00038446751249519417,0.004070022371364654,0.052252,0.114834,0.069939
train,IMG0002276.jpg,Non_fractured,0.1443,0.0015,0.0771,0.0743,0.05833146663679905,0.0015,0.1443,0.1428,0.06720000000000001,0.0756,0.0994227,0.001086,0.051734100000000005,0.07305316698656432,0.03741496598639456,0.00038446751249519417,0.007829977628635347,0.10688503401360545,0.0011155324875048059,0.06927002237136465,0.114598,0.105273,0.049958
train,IMG0002279.jpg,Non_fractured,0.1324,0.0136,0.5398,0.2286,0.2253329980273639,0.0136,0.5398,0.11879999999999999,0.4074,0.5262,0.09122359999999999,0.0098464,0.36220579999999997,0.22230124760076778,0.03741496598639456,0.00038446751249519417,0.358695652173913,0.09498503401360543,0.013215532487504806,0.18110434782608692,0.179962,0.083066,0.133107
train,IMG0002280.jpg,Non_fractured,0.0072,0.0001,0.1637,0.057,0.0755039513314811,0.0001,0.1637,0.0070999999999999995,0.1565,0.16360000000000002,0.0049608,7.24e-05,0.10984270000000002,0.05512279270633399,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.0020405253283302064,-0.0002844675124951942,0.12055279187817261,0.231551,0.42572,0.260706
train,IMG0002281.jpg,Non_fractured,0.1138,0.082,0.2858,0.16053333333333333,0.08952323100117024,0.082,0.2858,0.031799999999999995,0.172,0.20379999999999998,0.0784082,0.059368,0.19177180000000002,0.15813243761996165,0.03741496598639456,0.00038446751249519417,0.0967741935483871,0.07638503401360544,0.0816155324875048,0.1890258064516129,0.230078,0.235955,0.15236
train,IMG0002282.jpg,Non_fractured,0.1076,0.003,0.8069,0.30583333333333335,0.35687172609901285,0.003,0.8069,0.1046,0.6992999999999999,0.8039,0.07413639999999999,0.002172,0.5414299,0.29641952975047986,0.03741496598639456,0.00038446751249519417,0.859375,0.07018503401360544,0.002615532487504806,-0.05247500000000005,0.090033,0.250086,0.327746
train,IMG0002283.jpg,Non_fractured,0.2516,0.0006,0.6364,0.29619999999999996,0.2614731088786506,0.0006,0.6364,0.251,0.3848,0.6357999999999999,0.1733524,0.00043439999999999993,0.4270244,0.2882971209213052,0.20454545454545456,0.00038446751249519417,0.5125,0.04705454545454543,0.00021553248750480578,0.12390000000000001,0.129701,0.059281,0.188961
train,IMG0002284.jpg,Non_fractured,0.3802,0.0012,0.8785,0.41996666666666665,0.3592583688037838,0.0012,0.8785,0.379,0.49829999999999997,0.8773,0.26195779999999996,0.0008687999999999999,0.5894735,0.4089731765834933,0.3670886075949367,0.00038446751249519417,0.859375,0.01311139240506326,0.0008155324875048057,0.019124999999999948,0.084343,0.197994,0.271813
train,IMG0002285.jpg,Non_fractured,0.1698,0.0138,0.7442,0.30926666666666663,0.31406926341528907,0.0138,0.7442,0.156,0.5744,0.7303999999999999,0.11699219999999999,0.009991199999999999,0.49935820000000003,0.300547792706334,0.03741496598639456,0.00038446751249519417,0.6304347826086957,0.13238503401360546,0.013415532487504805,0.1137652173913043,0.346086,0.352072,0.030727
train,IMG0002286.jpg,Non_fractured,0.0018,0.0,0.0126,0.0048,0.005564171097297422,0.0,0.0126,0.0018,0.0108,0.0126,0.0012402,0.0,0.008454600000000001,0.004652015355086374,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0033594746716697934,-0.00038446751249519417,0.004770022371364653,0.210714,0.265532,0.059411
train,IMG0002288.jpg,Non_fractured,0.0562,0.0,0.6093,0.22183333333333333,0.2749392943097722,0.0,0.6093,0.0562,0.5530999999999999,0.6093,0.038721799999999994,0.0,0.4088403,0.21476108445297507,0.005159474671669793,0.00038446751249519417,0.5125,0.05104052532833021,-0.00038446751249519417,0.0968,0.210166,0.303513,0.332558
train,IMG0002289.jpg,Non_fractured,0.0262,0.021,0.5186,0.1886,0.23335489424193925,0.021,0.5186,0.0052,0.49239999999999995,0.49759999999999993,0.0180518,0.015204,0.3479806,0.18293493282149714,0.005159474671669793,0.00038446751249519417,0.358695652173913,0.021040525328330208,0.020615532487504806,0.15990434782608692,0.229807,0.436265,0.207607
train,IMG0002291.jpg,Non_fractured,0.001,0.0003,0.0237,0.008333333333333333,0.010869631497382461,0.0003,0.0237,0.0007000000000000001,0.022699999999999998,0.023399999999999997,0.0006889999999999999,0.00021719999999999997,0.0159027,0.008065690978886757,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004159474671669793,-8.44675124951942e-05,0.015870022371364652,0.049362,0.339981,0.301217
train,IMG0002292.jpg,Non_fractured,0.0069,0.0004,0.0302,0.012499999999999999,0.012794009014639104,0.0004,0.0302,0.0065,0.0233,0.0298,0.0047541,0.0002896,0.020264200000000003,0.012143905950095972,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0017405253283302065,1.553248750480585e-05,0.022370022371364654,0.056476,0.050024,0.101733
train,IMG0002293.jpg,Non_fractured,0.001,0.0003,0.0237,0.008333333333333333,0.010869631497382461,0.0003,0.0237,0.0007000000000000001,0.022699999999999998,0.023399999999999997,0.0006889999999999999,0.00021719999999999997,0.0159027,0.008065690978886757,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004159474671669793,-8.44675124951942e-05,0.015870022371364652,0.049362,0.339981,0.301217
train,IMG0002294.jpg,Non_fractured,0.0178,0.0004,0.0095,0.009233333333333335,0.007106022484875457,0.0004,0.0178,0.0174,0.0083,0.0091,0.0122642,0.0002896,0.0063745,0.009082677543186181,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.012640525328330206,1.553248750480585e-05,0.0016700223713646527,0.305677,0.549347,0.285858
train,IMG0002295.jpg,Non_fractured,0.0001,0.0,0.0008,0.00030000000000000003,0.0003559026084010437,0.0,0.0008,0.0001,0.0007,0.0008,6.89e-05,0.0,0.0005368,0.0002906429942418427,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.005059474671669793,-0.00038446751249519417,-0.007029977628635347,0.517829,0.452892,0.146567
train,IMG0002297.jpg,Non_fractured,0.0206,0.0002,0.0068,0.0092,0.00849941174435031,0.0002,0.0206,0.0204,0.0138,0.0066,0.014193399999999998,0.0001448,0.0045628,0.00906957773512476,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.015440525328330207,-0.00018446751249519416,-0.0010299776286353474,0.370085,0.148314,0.233569
train,IMG0002616.jpg,Non_fractured,0.0034,0.0016,0.0025,0.0025,0.0007348469228349532,0.0016,0.0034,0.0017999999999999997,0.0008999999999999998,0.0009,0.0023426,0.0011584,0.0016775000000000002,0.002484884836852208,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0017594746716697936,0.001215532487504806,-0.0053299776286353465,0.345142,0.367659,0.157219
train,IMG0002618.jpg,Non_fractured,0.0005,0.0008,0.0041,0.0018000000000000002,0.0016309506430300092,0.0005,0.0041,0.00030000000000000003,0.0036000000000000003,0.0033000000000000004,0.00034449999999999997,0.0005792,0.0027511000000000002,0.0017633397312859888,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004659474671669793,0.00041553248750480587,-0.0037299776286353467,0.299565,0.352605,0.096442
train,IMG0002623.jpg,Non_fractured,0.0068,0.0137,0.0294,0.016633333333333333,0.009456684878375131,0.0068,0.0294,0.006900000000000001,0.0226,0.0157,0.0046852,0.0099188,0.0197274,0.016473800383877163,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0016405253283302062,0.013315532487504805,0.021570022371364652,0.178103,0.337412,0.200006
train,IMG0002624.jpg,Non_fractured,0.0037,0.0005,0.0202,0.008133333333333333,0.00863185315496556,0.0005,0.0202,0.0032,0.0165,0.0197,0.0025493,0.000362,0.0135542,0.00790091170825336,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0014594746716697932,0.00011553248750480584,0.012370022371364652,0.229043,0.102463,0.149767
train,IMG0002625.jpg,Non_fractured,0.0111,0.001,0.0294,0.013833333333333331,0.01175424273282725,0.001,0.0294,0.010100000000000001,0.018299999999999997,0.028399999999999998,0.0076479,0.000724,0.0197274,0.013483349328214975,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.005940525328330207,0.0006155324875048059,0.021570022371364652,0.111492,0.242315,0.13323
train,IMG0002626.jpg,Non_fractured,0.0463,0.0087,0.1088,0.0546,0.04128494479427902,0.0087,0.1088,0.0376,0.06249999999999999,0.1001,0.0319007,0.006298799999999999,0.0730048,0.05336098848368523,0.005159474671669793,0.00038446751249519417,0.04314720812182741,0.04114052532833021,0.008315532487504804,0.06565279187817258,0.13582,0.301996,0.237142
train,IMG0002630.jpg,Non_fractured,0.0012,0.0114,0.0009,0.0045,0.004880573736764972,0.0009,0.0114,0.0102,0.0002999999999999999,0.0105,0.0008267999999999998,0.0082536,0.0006039,0.004646976967370441,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.003959474671669794,0.011015532487504805,-0.006929977628635347,0.358364,0.338734,0.0231
train,IMG0002632.jpg,Non_fractured,0.0001,0.0,0.0222,0.0074333333333333335,0.010441689944108132,0.0,0.0222,0.0001,0.0221,0.0222,6.89e-05,0.0,0.014896200000000002,0.007180950095969292,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.005059474671669793,-0.00038446751249519417,0.014370022371364654,0.410983,0.31522,0.191156
train,IMG0002633.jpg,Non_fractured,0.0951,0.0,0.409,0.16803333333333334,0.17475640824365274,0.0,0.409,0.0951,0.31389999999999996,0.409,0.0655239,0.0,0.274439,0.16312999040307102,0.005159474671669793,0.00038446751249519417,0.24369747899159663,0.08994052532833022,-0.00038446751249519417,0.16530252100840334,0.219607,0.352165,0.222552
train,IMG0002634.jpg,Non_fractured,0.0117,0.0001,0.0005,0.0041,0.005376492040974921,0.0001,0.0117,0.011600000000000001,0.0112,0.0004,0.0080613,7.24e-05,0.0003355,0.0040639155470249535,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.006540525328330207,-0.0002844675124951942,-0.007329977628635347,0.055793,0.084283,0.122261
train,IMG0002635.jpg,Non_fractured,0.0224,0.0117,0.0038,0.012633333333333331,0.00762204405363519,0.0038,0.0224,0.0107,0.0186,0.0079,0.015433599999999999,0.0084708,0.0025498,0.012693953934740886,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.017240525328330206,0.011315532487504807,-0.0040299776286353475,0.273243,0.350365,0.077187
train,IMG0002636.jpg,Non_fractured,0.9701,0.0382,0.9411,0.6498,0.43262853196092677,0.0382,0.9701,0.9319,0.028999999999999915,0.9029,0.6683988999999999,0.0276568,0.6314781,0.6370123800383878,0.9888475836431226,0.00038446751249519417,0.9453781512605042,-0.01874758364312268,0.037815532487504806,-0.004278151260504126,0.007132,0.121066,0.11406
train,IMG0002637.jpg,Non_fractured,0.6001,0.0793,0.9267,0.5353666666666667,0.34896465277860006,0.0793,0.9267,0.5207999999999999,0.3266,0.8473999999999999,0.4134688999999999,0.0574132,0.6218157,0.5243271593090211,0.6231884057971014,0.00038446751249519417,0.9453781512605042,-0.023088405797101474,0.0789155324875048,-0.018678151260504205,0.11467,0.081446,0.171696
train,IMG0002638.jpg,Non_fractured,0.0548,0.0315,0.0298,0.038700000000000005,0.011405554202521975,0.0298,0.0548,0.0233,0.025,0.0017000000000000001,0.0377572,0.022806,0.0199958,0.03865595009596929,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.04964052532833021,0.031115532487504805,0.021970022371364653,0.210147,0.283106,0.073642
train,IMG0002640.jpg,Non_fractured,0.1543,0.0004,0.6205,0.2584,0.2636394128350312,0.0004,0.6205,0.15389999999999998,0.46620000000000006,0.6201000000000001,0.10631269999999998,0.0002896,0.41635550000000005,0.2509394433781191,0.03741496598639456,0.00038446751249519417,0.5125,0.11688503401360543,1.553248750480585e-05,0.1080000000000001,0.200903,0.348264,0.209269
train,IMG0002641.jpg,Non_fractured,0.4528,0.0216,0.2109,0.22843333333333335,0.17647270484569433,0.0216,0.4528,0.43119999999999997,0.24189999999999998,0.1893,0.31197919999999996,0.0156384,0.1415139,0.22511108445297506,0.273972602739726,0.00038446751249519417,0.0967741935483871,0.17882739726027397,0.021215532487504806,0.11412580645161291,0.287787,0.268252,0.16099
train,IMG0002642.jpg,Non_fractured,0.0072,0.0001,0.0109,0.006066666666666667,0.004481319250201019,0.0001,0.0109,0.0070999999999999995,0.0037,0.0108,0.0049608,7.24e-05,0.007313900000000001,0.005924712092130519,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0020405253283302064,-0.0002844675124951942,0.003070022371364653,0.108205,0.305782,0.209927
train,IMG0002643.jpg,Non_fractured,0.0134,0.0056,0.003,0.007333333333333333,0.004419150245113747,0.003,0.0134,0.0078000000000000005,0.0104,0.0026,0.009232599999999999,0.0040544,0.002013,0.0073416506717850286,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.008240525328330207,0.005215532487504806,-0.004829977628635347,0.21,0.482998,0.299079
train,IMG0002644.jpg,Non_fractured,0.0121,0.0009,0.0388,0.017266666666666666,0.015898078150798255,0.0009,0.0388,0.0112,0.0267,0.0379,0.0083369,0.0006516,0.026034800000000004,0.016805806142034554,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.006940525328330206,0.0005155324875048058,0.030970022371364654,0.328956,0.153955,0.222672
train,IMG0002648.jpg,Non_fractured,0.0041,0.0009,0.2192,0.07473333333333333,0.10216171276733549,0.0009,0.2192,0.0032000000000000006,0.2151,0.2183,0.0028249,0.0006516,0.14708320000000003,0.07224553742802306,0.005159474671669793,0.00038446751249519417,0.0967741935483871,-0.001059474671669793,0.0005155324875048058,0.12242580645161291,0.195257,0.184299,0.171472
train,IMG0002649.jpg,Non_fractured,0.0015,0.0001,0.0292,0.010266666666666667,0.013400082918483087,0.0001,0.0292,0.0014,0.0277,0.0291,0.0010335,7.24e-05,0.0195932,0.009932389635316702,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0036594746716697934,-0.0002844675124951942,0.021370022371364653,0.14328,0.147158,0.158513
train,IMG0002654.jpg,Non_fractured,0.1115,0.0001,0.1129,0.07483333333333334,0.05284753752278551,0.0001,0.1129,0.1114,0.0013999999999999985,0.1128,0.07682349999999999,7.24e-05,0.0757559,0.07324942418426106,0.03741496598639456,0.00038446751249519417,0.04314720812182741,0.07408503401360544,-0.0002844675124951942,0.0697527918781726,0.031283,0.105061,0.126028
train,IMG0002655.jpg,Non_fractured,0.0373,0.0009,0.0155,0.0179,0.014956826757927854,0.0009,0.0373,0.0364,0.0218,0.0146,0.0256997,0.0006516,0.0104005,0.017635220729366605,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.032140525328330206,0.0005155324875048058,0.007670022371364653,0.177077,0.129325,0.064066
train,IMG0002656.jpg,Non_fractured,0.0681,0.0008,0.0075,0.025466666666666665,0.030270153984118118,0.0008,0.0681,0.0673,0.060599999999999994,0.006699999999999999,0.046920899999999995,0.0005792,0.0050325000000000005,0.025207581573896357,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.0629405253283302,0.00041553248750480587,-0.0003299776286353473,0.065649,0.122507,0.081976
train,IMG0002658.jpg,Non_fractured,0.0029,0.0003,0.0044,0.002533333333333333,0.0016937794687883335,0.0003,0.0044,0.0026,0.0015000000000000005,0.0041,0.0019980999999999996,0.00021719999999999997,0.0029524000000000004,0.002479702495201536,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0022594746716697936,-8.44675124951942e-05,-0.0034299776286353468,0.191947,0.210434,0.023623
train,IMG0002659.jpg,Non_fractured,0.0026,0.0009,0.2053,0.06960000000000001,0.09595690004719132,0.0009,0.2053,0.0017,0.20270000000000002,0.2044,0.0017913999999999999,0.0006516,0.13775630000000003,0.06727413627639157,0.005159474671669793,0.00038446751249519417,0.0967741935483871,-0.0025594746716697935,0.0005155324875048058,0.10852580645161292,0.309447,0.201119,0.14267
train,IMG0002660.jpg,Non_fractured,0.0603,0.0012,0.0031,0.021533333333333335,0.027423145131237024,0.0012,0.0603,0.0591,0.0572,0.0019,0.0415467,0.0008687999999999999,0.0020801,0.021351055662188104,0.005159474671669793,0.00038446751249519417,0.007829977628635347,0.055140525328330206,0.0008155324875048057,-0.004729977628635347,0.031299,0.066353,0.073354
train,IMG0002661.jpg,Non_fractured,0.0042,0.0018,0.0031,0.0030333333333333336,0.0009809292646374773,0.0018,0.0042,0.0024,0.0010999999999999998,0.0013,0.0028937999999999998,0.0013032,0.0020801,0.0030120441458733205,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0009594746716697937,0.0014155324875048058,-0.004729977628635347,0.365302,0.454968,0.170538
train,IMG0002662.jpg,Non_fractured,0.215,0.0137,0.5078,0.24550000000000002,0.20286512760945385,0.0137,0.5078,0.2013,0.29280000000000006,0.49410000000000004,0.148135,0.0099188,0.34073380000000003,0.23934145873320542,0.20454545454545456,0.00038446751249519417,0.358695652173913,0.010454545454545439,0.013315532487504805,0.149104347826087,0.025944,0.081883,0.06531
train,IMG0002663.jpg,Non_fractured,0.4444,0.0301,0.4625,0.31233333333333335,0.19970585592037327,0.0301,0.4625,0.4143,0.018100000000000005,0.4324,0.3061916,0.021792399999999996,0.31033750000000004,0.3062963051823417,0.273972602739726,0.00038446751249519417,0.24369747899159663,0.170427397260274,0.029715532487504803,0.2188025210084034,0.128575,0.104375,0.087954
train,IMG0002665.jpg,Non_fractured,0.0009,0.0001,0.0227,0.0079,0.01047027538638152,0.0001,0.0227,0.0007999999999999999,0.0218,0.022600000000000002,0.0006201,7.24e-05,0.015231700000000003,0.007641170825335895,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.004259474671669794,-0.0002844675124951942,0.014870022371364654,0.072536,0.088518,0.043365
train,IMG0002666.jpg,Non_fractured,0.0046,0.0004,0.009,0.004666666666666666,0.0035112517552703176,0.0004,0.009,0.0042,0.004399999999999999,0.0086,0.0031693999999999997,0.0002896,0.006039,0.004557581573896354,0.005159474671669793,0.00038446751249519417,0.007829977628635347,-0.0005594746716697935,1.553248750480585e-05,0.0011700223713646523,0.375379,0.415596,0.152771
